level,start,end,tournament,match,p1_name,p1_race,p1_score,p2_score,p2_race,p2_name,link,prize
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group B Matches),Bly,Z,1,2,Z,Lambo,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group C Matches),Nerchio,Z,2,0,Z,DIMAGA,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group C Matches),PtitDrogo,P,2,1,T,Kas,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group C Matches),Nerchio,Z,1,2,P,PtitDrogo,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group C Matches),DIMAGA,Z,2,1,T,Kas,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group C Matches),Nerchio,Z,2,1,Z,DIMAGA,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group D Matches),Beastyqt,T,1,2,Z,Elazer,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group D Matches),Strange,P,1,2,Z,HateMe,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group D Matches),Elazer,Z,2,1,Z,HateMe,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group D Matches),Beastyqt,T,2,0,P,Strange,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group D Matches),HateMe,Z,0,2,T,Beastyqt,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Bracket,SortOf,Z,2,0,Z,Lambo,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Bracket,PtitDrogo,P,2,0,T,Beastyqt,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Bracket,SortOf,Z,1,3,P,PtitDrogo,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Bracket,Harstem,P,0,2,P,ShoWTimE,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Bracket,Nerchio,Z,2,0,Z,Elazer,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Bracket,ShoWTimE,P,1,3,Z,Nerchio,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Bracket,PtitDrogo,P,4,3,Z,Nerchio,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Bracket,SortOf,Z,0,3,P,ShoWTimE,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group A Matches),Primelot,P,1,2,Z,HaNfy,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group A Matches),HeRoMaRinE,T,2,0,P,Tarrantius,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group A Matches),HaNfy,Z,0,2,T,HeRoMaRinE,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group A Matches),Primelot,P,1,2,P,Tarrantius,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group A Matches),HaNfy,Z,2,0,P,Tarrantius,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group B Matches),Lambo,Z,2,0,T,InZaNe,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group B Matches),GoOdy,T,0,2,P,GunGFuBanDa,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group B Matches),Lambo,Z,2,1,P,GunGFuBanDa,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group B Matches),InZaNe,T,2,0,T,GoOdy,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Group (Group B Matches),GunGFuBanDa,P,2,0,T,InZaNe,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Bracket,HeRoMaRinE,T,1,3,P,GunGFuBanDa,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Bracket,Lambo,Z,2,3,Z,Hanfy,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160627,20160828,ESL Meisterschaft - Summer Season 2016,Bracket,GunGFuBanDa,P,3,0,Z,Hanfy,https://liquipedia.net/starcraft2/ESL_Meisterschaft/Summer_Season_2016,4816
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group A Matches),Elgolden,P,0,2,Z,Aegwynn,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group A Matches),Stephano,Z,2,0,P,StatiC,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group A Matches),StatiC,P,0,2,Z,Aegwynn,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group A Matches),Stephano,Z,2,0,P,Elgolden,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group A Matches),Stephano,Z,2,0,Z,Aegwynn,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group A Matches),StatiC,P,2,0,P,Elgolden,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group B Matches),Zerghamdi,Z,2,0,P,Luke,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group B Matches),Drager,P,2,0,T,Rakan,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group B Matches),Zerghamdi,Z,0,2,P,Drager,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group B Matches),Luke,P,2,1,T,Rakan,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group B Matches),Zerghamdi,Z,2,0,T,Rakan,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Group (Group B Matches),Luke,P,0,2,P,Drager,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Bracket,Stephano,Z,3,0,Z,Zerghamdi,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Bracket,Drager,P,3,0,Z,Aegwynn,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Bracket,Stephano,Z,4,0,P,Drager,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
major,20160826,20160828,WESG 2016 - Africa  Middle East Qualifier,Bracket,Zerghamdi,Z,3,1,Z,Aegwynn,https://liquipedia.net/starcraft2/World_Electronic_Sports_Games_2016/Africa_%26_Middle_East,27428
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),Zest,P,1,2,P,MC,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),GuMiho,T,2,1,Z,Solar,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),MC,P,0,2,T,GuMiho,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),Zest,P,2,1,Z,Solar,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),MC,P,0,2,P,Zest,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),Cure,T,0,2,P,Stats,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),HerO,P,0,2,P,MyuNgSiK,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),Stats,P,0,2,P,MyuNgSiK,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),Cure,T,2,0,P,HerO,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),Stats,P,0,2,T,Cure,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group C Matches),Losira,Z,2,0,T,ByuN,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group C Matches),Seed,P,0,2,P,Classic,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group C Matches),Losira,Z,0,2,P,Classic,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group C Matches),ByuN,T,2,0,P,Seed,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group C Matches),Losira,Z,0,2,T,ByuN,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group D Matches),TaeJa,T,0,2,Z,RagnaroK,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group D Matches),Maru,T,2,1,Z,soO,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group D Matches),RagnaroK,Z,0,2,T,Maru,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group D Matches),TaeJa,T,2,1,Z,soO,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group D Matches),RagnaroK,Z,1,2,T,TaeJa,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group E Matches),TY,T,2,0,Z,Impact,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group E Matches),sOs,P,2,1,P,Super,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group E Matches),TY,T,1,2,P,sOs,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group E Matches),Impact,Z,2,0,P,Super,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group E Matches),TY,T,2,0,Z,Impact,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group F Matches),Dream,T,2,0,T,Ryung,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group F Matches),aLive,T,1,2,Z,Rogue,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group F Matches),Dream,T,1,2,Z,Rogue,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group F Matches),Ryung,T,2,0,T,aLive,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group F Matches),Dream,T,0,2,T,Ryung,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group G Matches),herO,P,2,0,P,Hurricane,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group G Matches),DeParture,Z,0,2,Z,Dark,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group G Matches),herO,P,2,0,Z,Dark,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group G Matches),Hurricane,P,2,1,Z,DeParture,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group G Matches),Dark,Z,2,0,P,Hurricane,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group H Matches),Dear,P,2,0,P,Patience,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group H Matches),ByuL,Z,2,0,T,SpeeD,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group H Matches),Dear,P,0,2,Z,ByuL,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group H Matches),Patience,P,2,1,T,SpeeD,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group H Matches),Dear,P,2,1,P,Patience,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),Zest,P,1,2,T,Ryung,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),TaeJa,T,0,2,P,herO,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),Ryung,T,1,2,P,herO,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),Zest,P,1,2,T,TaeJa,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group A Matches),Ryung,T,2,0,T,TaeJa,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),Cure,T,0,2,Z,Dark,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),sOs,P,0,2,T,ByuN,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),Dark,Z,1,2,T,ByuN,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),Cure,T,0,2,P,sOs,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group B Matches),Dark,Z,0,2,P,sOs,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group C Matches),Dear,P,2,0,Z,ByuL,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
premier,20160527,20160910,2016 Global StarCraft II League Season 2,Group (Group C Matches),MyuNgSiK,P,2,1,T,Maru,https://liquipedia.net/starcraft2/2016_Global_StarCraft_II_League_Season_2/Code_S,194480
